image_id,image_category,neckline_left,neckline_right,center_front,shoulder_left,shoulder_right,armpit_left,armpit_right,waistline_left,waistline_right,cuff_left_in,cuff_left_out,cuff_right_in,cuff_right_out,top_hem_left,top_hem_right,waistband_left,waistband_right,hemline_left,hemline_right,crotch,bottom_left_in,bottom_left_out,bottom_right_in,bottom_right_out,category
train1/blouse/6cd173e22e936d65a7f1f9b96ed88694.jpg,blouse,225_130_0,297_137_1,261_152_1,180_141_1,334_161_1,202_207_0,316_226_0,-1_-1_-1,-1_-1_-1,237_260_1,222_288_1,316_329_1,341_327_1,181_383_1,321_374_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/961893138f80d04d728b0cda0f47c885.jpg,blouse,228_134_1,275_139_0,252_147_1,154_175_1,336_168_1,174_287_0,319_290_1,-1_-1_-1,-1_-1_-1,208_354_1,194_384_1,316_201_1,338_182_1,179_383_0,322_377_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/5876b9476c7a165bd6c5e26f149353fa.jpg,blouse,232_126_1,277_127_1,259_130_1,182_158_1,337_158_1,204_214_0,327_212_0,-1_-1_-1,-1_-1_-1,216_336_1,188_339_1,328_327_1,353_320_1,192_387_1,333_376_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/1e47db516be3f49882e911e22d88cf22.jpg,blouse,230_146_0,277_150_0,252_160_0,174_169_1,322_175_1,183_243_1,332_233_1,-1_-1_-1,-1_-1_-1,216_488_1,153_494_1,328_185_1,361_133_1,192_365_0,345_348_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/2fdcc1807c2e335a4f6714fe89137823.jpg,blouse,181_143_1,330_128_1,262_169_1,161_161_1,356_140_1,192_247_1,345_221_1,-1_-1_-1,-1_-1_-1,211_446_1,133_443_1,364_433_1,441_425_1,213_430_1,358_418_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/dd27d58471c2f52e429c71cf9812a0a6.jpg,blouse,132_109_1,206_108_1,167_135_1,93_142_1,242_140_1,107_220_1,232_223_0,-1_-1_-1,-1_-1_-1,87_386_1,69_382_1,263_386_1,282_381_1,125_345_1,220_345_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/6593dab93c62ea30f379620fa3556080.jpg,blouse,211_79_1,255_84_1,234_92_1,189_89_1,279_97_1,195_135_0,268_136_1,-1_-1_-1,-1_-1_-1,219_124_1,208_113_1,225_128_1,235_119_1,186_240_1,274_253_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/0d65eb285053656c774fe174ead6baf8.jpg,blouse,148_79_1,186_80_1,166_103_1,117_91_0,215_94_1,126_129_1,200_128_1,-1_-1_-1,-1_-1_-1,123_219_1,112_220_1,207_223_0,216_225_1,117_213_0,205_213_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/4abb6bbaf958a132a904f903ac09e1e6.jpg,blouse,117_96_1,192_96_1,155_117_1,58_121_1,249_119_1,76_208_1,235_207_1,-1_-1_-1,-1_-1_-1,83_410_1,52_428_1,260_398_1,249_386_1,98_405_1,234_394_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/e13e1851bc68b10b1491fb9e9e2be809.jpg,blouse,154_57_1,379_55_1,264_87_1,118_84_1,408_76_1,131_245_0,395_239_0,-1_-1_-1,-1_-1_-1,51_443_1,6_418_1,452_451_1,509_432_1,141_401_1,386_403_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/5057c34e904a3abc2c1a6e06f77b4add.jpg,blouse,192_155_1,315_155_1,255_176_1,155_207_1,351_210_1,166_269_0,331_258_0,-1_-1_-1,-1_-1_-1,187_473_1,158_490_1,321_477_1,349_497_1,167_461_1,345_465_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/ccc611eaa28b563ef4e5d10fe93b8050.jpg,blouse,189_51_1,255_46_1,236_63_1,142_76_1,305_53_1,189_163_0,319_130_1,-1_-1_-1,-1_-1_-1,287_354_1,245_386_1,328_56_1,371_46_1,209_377_1,336_320_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/34033df4d397797bb5ee2b495870b5a7.jpg,blouse,278_0_1,358_20_1,317_16_1,196_34_1,421_87_1,191_123_1,362_182_1,-1_-1_-1,-1_-1_-1,62_399_1,35_396_1,310_466_1,365_480_1,81_391_1,292_501_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/7f9a378f61e0e491a927ce77c13d8378.jpg,blouse,146_157_1,196_142_1,163_167_1,133_169_1,216_149_1,133_212_0,207_200_0,-1_-1_-1,-1_-1_-1,156_368_0,141_369_1,235_376_1,252_376_1,148_343_1,240_335_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/3c4b04b66af6c404eb868ac6a4154660.jpg,blouse,181_209_0,242_225_1,198_257_1,156_209_1,262_240_1,135_270_0,239_299_0,-1_-1_-1,-1_-1_-1,95_329_1,56_325_1,200_464_1,223_472_1,97_367_0,209_411_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/cacb7f2db5458f21b5b8d758055dae26.jpg,blouse,223_36_1,344_50_1,269_84_1,159_68_1,384_95_1,147_135_0,346_153_1,-1_-1_-1,-1_-1_-1,73_414_1,42_394_1,362_475_1,399_464_1,96_300_1,288_348_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/5a450bf8ddc1353153e05f98e2a1b456.jpg,blouse,173_112_1,321_110_1,249_210_1,125_131_1,369_126_1,148_249_1,347_246_1,-1_-1_-1,-1_-1_-1,141_499_1,106_483_1,358_496_1,390_481_1,174_463_1,320_477_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/4851a188c126395ac98f805b0223c111.jpg,blouse,198_59_1,281_47_1,247_81_1,113_144_1,383_109_1,134_248_1,381_203_1,-1_-1_-1,-1_-1_-1,147_487_1,110_494_1,429_455_1,473_451_1,159_476_1,408_452_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/32a613a6758e1ae6a4f2ba29b7ee618e.jpg,blouse,171_76_1,223_73_1,196_108_1,113_143_1,283_142_1,121_223_1,279_219_1,-1_-1_-1,-1_-1_-1,76_434_1,33_430_1,333_435_1,295_417_1,117_422_1,279_420_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/2c1b4e05c96c7f9e5a59d7be4dcfc24a.jpg,blouse,126_130_1,216_125_0,166_141_1,84_144_1,249_139_1,107_190_1,230_192_0,-1_-1_-1,-1_-1_-1,108_248_1,67_243_1,225_237_1,261_234_1,115_277_1,222_279_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/836c9160367c391aa137c85f9f538929.jpg,blouse,313_201_1,358_213_1,319_241_1,262_199_1,398_268_1,223_286_1,349_335_1,-1_-1_-1,-1_-1_-1,80_219_1,96_203_1,312_469_1,332_475_1,186_386_1,306_442_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/e6644feec6a011454ea955407e738c34.jpg,blouse,147_91_1,235_65_1,193_80_1,109_162_1,305_106_1,128_258_0,353_199_1,-1_-1_-1,-1_-1_-1,120_469_1,89_463_1,463_376_1,489_357_1,222_427_1,349_395_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/6e27ff241a25a523b1c37c792ee108ce.jpg,blouse,232_151_1,287_143_1,258_172_1,171_193_1,344_188_1,174_287_0,345_277_0,-1_-1_-1,-1_-1_-1,179_472_1,143_469_1,329_466_1,365_471_1,181_463_1,333_456_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/1a76f7a1405e1c640dff6e082c672124.jpg,blouse,205_35_1,313_36_1,259_70_1,133_81_1,382_83_1,155_194_0,366_187_0,-1_-1_-1,-1_-1_-1,160_494_1,63_492_1,351_496_1,451_481_1,159_419_1,361_419_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/cc070923a406e57f4728a221c46ade06.jpg,blouse,264_128_1,318_135_1,272_179_1,222_143_1,355_158_1,228_201_1,335_212_1,-1_-1_-1,-1_-1_-1,203_352_1,182_352_1,339_383_1,357_382_1,205_362_1,336_366_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/78b97d6204b1476b3d9a67c49cf360f5.jpg,blouse,192_69_1,321_67_1,255_124_1,126_95_1,407_106_1,141_217_0,391_246_0,-1_-1_-1,-1_-1_-1,124_370_1,10_304_1,379_373_0,501_310_1,124_458_1,399_461_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/37ca540eaabd434c490fa9eb272e70d9.jpg,blouse,232_124_1,286_123_1,257_157_1,182_151_1,343_168_1,184_225_0,347_226_0,-1_-1_-1,-1_-1_-1,201_440_1,169_459_1,309_446_1,347_465_1,169_416_0,342_416_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/0913534cca037d313929f84fd96c405c.jpg,blouse,212_146_1,262_145_0,261_176_1,162_168_1,320_169_1,160_238_1,314_238_1,-1_-1_-1,-1_-1_-1,151_308_1,134_335_1,337_277_1,362_293_1,198_341_1,305_331_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/fa291bab55759efe9d28c36c9b866af0.jpg,blouse,220_18_1,384_34_1,275_95_1,174_25_1,432_46_1,189_92_0,380_100_0,-1_-1_-1,-1_-1_-1,189_488_1,84_474_1,110_216_1,97_315_1,124_378_0,389_415_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/6de227e060f814be481bd7924ec7f4bf.jpg,blouse,195_66_1,305_62_1,253_104_1,275_137_1,371_96_1,149_209_1,352_218_1,-1_-1_-1,-1_-1_-1,131_460_1,82_460_1,402_466_1,445_459_1,165_406_1,337_425_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/755c9eac5e0de8657bc47bcde9d2d2de.jpg,blouse,118_137_0,165_145_0,142_169_1,53_162_1,214_166_1,83_208_1,211_220_0,-1_-1_-1,-1_-1_-1,109_402_1,76_405_1,184_291_0,192_323_1,74_347_0,194_351_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/c4299982ad83ba78f7900336d6656d74.jpg,blouse,202_89_1,294_88_1,237_141_1,141_133_1,340_112_1,165_245_0,337_260_0,-1_-1_-1,-1_-1_-1,132_428_1,90_436_1,344_441_0,385_453_1,184_463_1,353_417_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/8e900b9e17a40f062b82f20f7338ca30.jpg,blouse,208_149_0,268_131_0,242_149_1,178_176_1,307_142_1,191_204_1,293_190_0,-1_-1_-1,-1_-1_-1,179_397_1,149_395_1,283_406_1,313_403_1,208_282_1,294_273_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/81a2b203d31cfcb947d59872d991878a.jpg,blouse,232_147_1,287_142_1,256_151_1,166_199_1,343_164_1,187_260_1,333_252_1,-1_-1_-1,-1_-1_-1,191_395_1,159_379_1,360_338_1,387_361_1,182_436_1,348_443_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/afb093aabd292318c528542f5ab3c471.jpg,blouse,221_101_1,302_97_1,265_136_1,170_120_1,348_121_1,180_184_1,340_182_1,-1_-1_-1,-1_-1_-1,130_401_1,95_391_1,390_405_1,420_394_1,171_373_1,343_374_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/7d56d171274381b5ad3c90526dde72c2.jpg,blouse,203_174_1,259_177_1,245_196_0,149_213_1,319_223_1,178_287_0,308_289_0,-1_-1_-1,-1_-1_-1,241_306_1,223_263_1,283_335_1,305_311_1,152_431_1,312_414_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/c47aa293fe73d2791d5ef3d5d8bc3295.jpg,blouse,141_144_1,195_126_0,172_154_1,115_147_1,236_128_1,114_207_1,226_194_0,-1_-1_-1,-1_-1_-1,110_249_1,103_270_1,241_285_1,263_281_1,132_326_1,249_314_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/0d314ff15853ff19b457a359c2176e05.jpg,blouse,160_103_1,302_98_1,220_144_1,120_119_1,348_114_1,137_205_1,319_202_1,-1_-1_-1,-1_-1_-1,136_301_1,78_300_1,314_294_1,390_289_1,121_393_1,333_396_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/e2a19ed28f63a661109da1d7973bace7.jpg,blouse,145_35_1,216_37_1,179_54_1,79_71_1,283_72_1,99_177_1,255_171_1,-1_-1_-1,-1_-1_-1,60_403_1,33_403_1,290_400_1,321_401_1,79_390_1,269_392_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/acda59d68b98861a5b6c783db9edb63b.jpg,blouse,247_18_1,316_50_1,281_54_1,171_23_1,375_70_0,158_134_0,349_157_0,-1_-1_-1,-1_-1_-1,228_318_1,179_353_1,366_110_1,410_92_1,133_341_1,363_357_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/b2623cc60d8098f5db4f61e30d08acec.jpg,blouse,221_139_1,280_133_1,249_175_1,175_153_1,332_140_1,196_211_1,311_212_1,-1_-1_-1,-1_-1_-1,168_384_1,139_384_1,309_368_1,352_460_1,203_272_1,288_278_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/64e4c6f81d42c809d2794f4d15580fff.jpg,blouse,227_54_1,290_54_1,259_95_1,151_112_1,361_103_1,187_190_1,331_186_1,-1_-1_-1,-1_-1_-1,162_474_1,117_470_1,365_477_1,412_470_1,191_450_1,342_452_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/d18f1a393bd3077204687b9a1c8aedf1.jpg,blouse,225_129_1,298_131_1,261_179_1,183_141_1,340_145_1,190_213_1,319_219_0,-1_-1_-1,-1_-1_-1,180_291_1,153_296_1,341_240_1,371_243_1,176_368_1,314_377_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/24d325c3fe4164f0d65b670c6e53cdd3.jpg,blouse,213_62_1,307_64_1,263_77_1,154_95_1,349_94_1,165_258_1,346_252_1,-1_-1_-1,-1_-1_-1,147_469_1,125_457_1,345_468_1,388_473_1,179_353_1,346_373_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/73a725fdb95056a7ce7f28961d18f231.jpg,blouse,200_95_1,281_94_1,244_147_1,125_135_1,361_129_1,156_234_1,335_237_1,-1_-1_-1,-1_-1_-1,120_488_1,80_477_1,403_482_1,430_465_1,163_476_1,348_471_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/923908e258add3cf375fdf2073fa0293.jpg,blouse,230_132_0,298_122_0,262_140_1,210_134_1,332_129_1,214_204_1,329_193_1,-1_-1_-1,-1_-1_-1,196_267_1,131_159_0,353_269_1,393_245_1,219_313_1,366_313_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/d51ba8c8d085b465edc5c683d86d2dbd.jpg,blouse,238_112_0,289_106_1,258_117_0,183_158_1,346_145_1,192_232_1,325_228_1,-1_-1_-1,-1_-1_-1,190_320_0,168_311_1,321_347_1,344_354_1,167_392_0,327_411_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/b70195ffcc664d98142eff46695f8a46.jpg,blouse,216_160_1,256_157_1,232_166_1,-1_-1_-1,-1_-1_-1,166_251_1,331_271_1,-1_-1_-1,-1_-1_-1,133_479_1,102_474_1,252_381_1,290_405_1,157_395_1,280_387_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/e367ca9ec8cec0e5f5bfb7ba16899a3b.jpg,blouse,175_109_1,255_86_0,228_145_1,130_144_1,322_101_1,171_242_1,314_191_0,-1_-1_-1,-1_-1_-1,200_372_1,176_394_1,270_169_1,316_145_1,199_403_0,389_408_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/00a54f021c23f75b395efe8d6bde11bc.jpg,blouse,208_164_1,275_157_1,238_186_1,150_208_1,344_184_1,168_278_1,331_268_1,-1_-1_-1,-1_-1_-1,141_302_1,100_283_1,351_282_1,397_250_1,178_413_1,316_411_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/88dc2e9ba94154b94107b4b927abd13d.jpg,blouse,182_71_1,347_75_1,258_108_1,145_88_1,380_100_1,168_196_1,351_212_1,-1_-1_-1,-1_-1_-1,159_436_1,136_437_1,364_437_1,386_435_1,196_436_1,332_435_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/448b6f8599fe0d401dd7a7ec5895b2be.jpg,blouse,237_148_1,284_146_1,260_174_1,200_168_1,322_167_1,203_225_1,322_225_1,-1_-1_-1,-1_-1_-1,199_292_1,171_280_1,357_270_1,385_275_1,197_369_1,319_375_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/58b1ff759b87907779752c464bd7c3d4.jpg,blouse,189_114_1,273_100_1,243_166_1,125_162_1,353_142_1,139_288_0,361_258_0,-1_-1_-1,-1_-1_-1,138_467_1,106_477_1,395_449_1,430_440_1,188_485_1,340_472_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/395bd7b01632d54c269b391c0af58c10.jpg,blouse,214_101_1,305_104_1,261_132_1,166_125_1,351_127_1,171_196_0,343_191_0,-1_-1_-1,-1_-1_-1,139_432_1,117_425_1,364_444_1,393_441_1,176_398_1,336_402_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/2827a410c4da3d6d8e94a56e7bf046d3.jpg,blouse,248_146_1,295_139_0,276_149_1,199_182_0,352_167_1,225_224_0,329_217_0,-1_-1_-1,-1_-1_-1,280_180_1,253_159_1,321_421_1,349_425_1,222_315_1,328_309_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/d144130f40b40656d3a7d3391f93cd0a.jpg,blouse,218_125_1,289_119_1,273_272_1,143_160_1,367_154_1,176_262_1,359_253_1,-1_-1_-1,-1_-1_-1,189_321_1,115_309_1,339_316_1,405_313_1,194_324_1,335_310_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/e27818978a31fa2b0a501d6015bf5d0c.jpg,blouse,169_103_0,202_102_1,186_111_0,138_130_1,232_127_1,147_172_0,234_177_1,-1_-1_-1,-1_-1_-1,138_269_1,121_271_1,224_219_1,233_240_1,133_267_0,228_271_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/004d389bc1dbb6bb47e62905256cf746.jpg,blouse,293_144_1,383_152_1,340_154_1,265_154_1,411_170_1,281_214_0,388_216_0,-1_-1_-1,-1_-1_-1,294_287_1,268_298_1,377_294_1,403_305_1,255_325_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/bc4f3ea91689c0724979d124b3102677.jpg,blouse,247_141_0,299_131_0,273_155_1,-1_-1_-1,-1_-1_-1,194_232_1,339_230_1,-1_-1_-1,-1_-1_-1,157_151_1,134_140_1,312_414_1,345_424_1,194_415_1,360_417_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/3c34aadc6876b98217ab8e441f7496b6.jpg,blouse,222_144_1,335_125_1,278_170_1,188_159_1,364_140_1,212_272_0,345_244_0,-1_-1_-1,-1_-1_-1,207_408_1,169_397_1,294_281_1,357_382_1,211_320_1,336_312_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/a99a083673149a20d8db72d02af5880f.jpg,blouse,216_182_0,231_172_1,224_181_1,197_194_1,252_176_1,203_228_1,257_215_0,-1_-1_-1,-1_-1_-1,195_184_1,184_180_1,282_275_1,294_273_1,220_278_1,273_262_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/94500d5e1b25f059097519a70da82000.jpg,blouse,252_152_0,308_149_0,279_164_1,213_158_1,349_153_1,224_197_0,336_193_1,-1_-1_-1,-1_-1_-1,223_197_1,206_170_1,336_194_1,361_167_1,201_348_1,352_351_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
train1/blouse/a00fa1166118853d99a8d34da22fe31b.jpg,blouse,116_80_1,249_82_1,181_225_1,74_92_1,275_94_1,53_204_0,276_207_0,-1_-1_-1,-1_-1_-1,57_288_0,35_233_1,285_342_1,321_266_1,88_462_1,250_462_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,blouse
